,region_center_ap,region_id,survival_days,sex,paxinos_flatmap_x,id,display_name,title,section,case_id,section_y,section_x,status,a,region_name,memo,hemisphere,injection_id,flatmap_y,flatmap_x,dob,h,region,l,case_memo,paxinos_flatmap_y,action,perfusion_date,injection_date,tracer
257,3.0,2757,18.0,M,,68,CJ36,cj36-fb-s9a,s9a,CJ36,5.351218,26.125787,Active,-3.1,Visual area 6 (dorsomedial area),FB injection in the caudal part of the dorsomedial area (DM). Manual reconstruction of this case was illustrated in Figure 8 of Rosa et al. 2009 (J Neurosci 29:4548–4563).,L,CJ36-FB,-5.34311866760254,3.97232985496521,1996-06-27,16.0,V6(DM),3.6,"In this case the FB labeled neurones were plotted in every second section, whereas the FR labeled neurones were plotted for every section.
The  parcellation into anatomical structures should be considered approximate in sections s1a and s2a. The misregistration occurred as these sections are first images in the stack which caused difficulties in matching with the atlas close to the midline.
This animal also had a DY injection visible around section s5b, which was not included in the present data set due to extensive invasion of white matter as well as extensive fading by the time of plotting. A partial data set for this injection (label in frontal lobe) is illustrated in Figure 11 of Burman et al. 2006 (J Comp Neurol 495:149–172).",,https://www.marmosetbrain.org/goto/CJ36/s9a/26.125787/5.351218/3,1998-11-30,1998-11-12,FB
258,5.5,2751,15.0,F,,72,CJ81,cj81-fr-c20b,c20b,CJ81,11.063851,16.409915,Active,-3.6,Visual area 2,"FB and FR injectons in the peripheral representation, along the midline portion of V2. Both injections were located near the border with V1.",L,CJ81-FR,-9.6688404083252,5.9002537727356,2005-10-15,13.5,V2,0.6,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.

Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment.",,https://www.marmosetbrain.org/goto/CJ81/c20b/16.409915/11.063851/3,2008-03-05,2008-02-19,FR
259,5.5,2751,15.0,F,,82,CJ82,cj82-dy-c18a,c18a,CJ82,11.529529,13.20135,Active,-3.8,Visual area 2,"DY injection in V2, midline, near V1 border, at the peripheral representation lower field (~20˚ eccentricity).",L,CJ82-DY,-9.37463092803955,6.51032018661499,2005-10-14,13.33,V2,0.15,"This case attempted to create a series of injections in area V1, exploring the connections of central and peripheral visual field representations. Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment. 
Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ82/c18a/13.20135/11.529529/3,2008-03-12,2008-02-26,DY
260,5.5,2751,18.0,M,,69,CJ36,cj36-fr-s3a,s3a,CJ36,6.871928,27.54551,Active,-4.5,Visual area 2,"FR injection in the peripheral representation of area V2, forming an elongated deposit parallel to the rostral border.",L,CJ36-FR,-7.3254246711731,5.99684238433838,1996-06-27,16.0,V2,0.8,"In this case the FB labeled neurones were plotted in every second section, whereas the FR labeled neurones were plotted for every section.
The  parcellation into anatomical structures should be considered approximate in sections s1a and s2a. The misregistration occurred as these sections are first images in the stack which caused difficulties in matching with the atlas close to the midline.
This animal also had a DY injection visible around section s5b, which was not included in the present data set due to extensive invasion of white matter as well as extensive fading by the time of plotting. A partial data set for this injection (label in frontal lobe) is illustrated in Figure 11 of Burman et al. 2006 (J Comp Neurol 495:149–172).",,https://www.marmosetbrain.org/goto/CJ36/s3a/27.54551/6.871928/3,1998-11-30,1998-11-12,FR
261,5.5,2751,3.0,M,,70,CJ19,cj19-fr-m11c,m11c,CJ19,4.490025,23.518782,Active,-4.5,Visual area 2,"FR injection in the central visual field representation of V2, near rostral border.",L,CJ19-FR,-2.15791964530945,5.87788677215576,1994-04-08,14.68,V2,6.6,"CJ19 was one of the first neuroanatomical tracing cases from the Rosa laboratory. At that stage we were very much in the process of learning how to process marmoset brain tissue, so the histology was...sub-optimal. There are no Nissls available, and an attempt at a gold chloride myelin stain (sections illustrated) is all that remained.
The cell plots in this case were performed manually using a camera lucida. Some of the original pencil plots are shown (sections m16a-16g). 
The registration to a template in this case was based on the brain external morphology only, since the histology was not compatible with the pipeline described by Majka et al. (2016; J Comp Neurol 524:2161–2181). Nonetheless, assignment of cells in the cortex to areas correlates very well with manual expert assessment, so the flat maps presented appear accurate.
The survival time (3 days) albeit short in comparison with later cases was well sufficient to result in clearly labeled cell bodies from both tracers.",,https://www.marmosetbrain.org/goto/CJ19/m11c/23.518782/4.490025/3,1996-05-02,1996-04-29,FR
262,5.5,2751,15.0,F,,74,CJ81,cj81-fb-c17b,c17b,CJ81,10.843116,16.323757,Active,-5.0,Visual area 2,"FB and FR injectons in the peripheral representation, along the midline portion of V2. Both injections were located near the border with V1.",L,CJ81-FB,-8.35245990753174,6.64919948577881,2005-10-15,14.3,V2,0.5,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.

Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment.",,https://www.marmosetbrain.org/goto/CJ81/c17b/16.323757/10.843116/3,2008-03-05,2008-02-19,FB
263,5.5,2751,15.0,F,,73,CJ81,cj81-fe-c14b,c14b,CJ81,9.23822,20.137643,Active,-6.0,Visual area 2,FE injection in the central (parafoveal) representation of V2.,L,CJ81-FE,-2.64272522926331,5.9313588142395,2005-10-15,14.5,V2,6.0,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.

Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment.",,https://www.marmosetbrain.org/goto/CJ81/c14b/20.137643/9.23822/3,2008-03-05,2008-02-19,FE
264,5.5,2751,15.0,F,,75,CJ81,cj81-dy-c14b,c14b,CJ81,10.256023,16.385838,Active,-6.1,Visual area 2,"DY injecton in the near-periphery representation, approximately 10˚ eccentricity.",L,CJ81-DY,-6.007887840271,6.83478355407715,2005-10-15,16.16,V2,2.0,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.

Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment.",,https://www.marmosetbrain.org/goto/CJ81/c14b/16.385838/10.256023/3,2008-03-05,2008-02-19,DY
265,5.5,2751,21.0,F,,117,CJ90,cj90-fr-c9a,c9a,CJ90,5.544404,14.136864,Active,-7.5,Visual area 2,FR injection in representation of near peripheral visual field. Involved all layers.,R,CJ90-FR,-5.34070587158203,7.55470132827759,2005-11-09,16.1,V2,2.6,This case had 2 tracer injections in area V2. Note long survival time for transport.,,https://www.marmosetbrain.org/goto/CJ90/c9a/14.136864/5.544404/3,2008-12-09,2008-11-18,FR
266,5.5,2751,21.0,F,,118,CJ90,cj90-dy-c9a,c9a,CJ90,5.224179,15.08428,Active,-7.5,Visual area 2,Small DY injection in the supragranular layers of V2 near V1 border.,R,CJ90-DY,-4.77361536026001,7.27681112289429,2005-11-09,16.7,V2,3.5,This case had 2 tracer injections in area V2. Note long survival time for transport.,,https://www.marmosetbrain.org/goto/CJ90/c9a/15.08428/5.224179/3,2008-12-09,2008-11-18,DY
267,11.5,2750,,F,,394,CJ238,cj238-fb-c16b,c16b,CJ238,9.658612,17.977314,Hidden,-5.09,Primary visual cortex,,L,CJ238-FB,-13.3832662479503,12.6316611679142,,12.222,V1,4.797,,,https://www.marmosetbrain.org/goto/CJ238/c16b/17.977314/9.658612/3,,,FB
268,11.5,2750,15.0,F,,80,CJ82,cj82-fr-c14b,c14b,CJ82,10.715695,12.925815,Active,-5.5943,Primary visual cortex,"FR injection in V1, near V2 border, in peripheral vision representation (~10˚ lower field).",L,CJ82-FR,-8.70507907867432,8.16207122802734,2005-10-14,13.0366,V1,0.546218,"This case attempted to create a series of injections in area V1, exploring the connections of central and peripheral visual field representations. Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment. 
Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ82/c14b/12.925815/10.715695/3,2008-03-12,2008-02-26,FR
269,11.5,2750,,F,,389,W6M,w6m-dy-c8a,c8a,W6M,7.675868,21.793173,Hidden,-6.657,Primary visual cortex,,L,W6M-DY,-1.12914249197825,9.48224980844657,,11.748,V1,6.936,,,https://www.marmosetbrain.org/goto/W6M/c8a/21.793173/7.675868/3,,,DY
270,11.5,2750,,F,,388,W6M,w6m-fr-c8a,c8a,W6M,7.523558,21.693901,Hidden,-6.683,Primary visual cortex,,L,W6M-FR,-1.25680965508458,9.50713153492319,,11.887,V1,6.864,,,https://www.marmosetbrain.org/goto/W6M/c8a/21.693901/7.523558/3,,,FR
271,11.5,2750,,F,,387,W6M,w6m-fe-c8a,c8a,W6M,7.391647,21.58647,Hidden,-6.696,Primary visual cortex,,L,W6M-FE,-1.40401854825705,9.50303855526227,,12.002,V1,6.775,,,https://www.marmosetbrain.org/goto/W6M/c8a/21.58647/7.391647/3,,,FE
272,11.5,2750,,F,,386,W6M,w6m-fb-c8a,c8a,W6M,7.270616,21.485838,Hidden,-6.713,Primary visual cortex,,L,W6M-FB,-1.54342630839312,9.53605735466848,,12.113,V1,6.696,,,https://www.marmosetbrain.org/goto/W6M/c8a/21.485838/7.270616/3,,,FB
273,11.5,2750,18.0,F,,148,CJ178,cj178-fb-c6d,c6d,CJ178,8.945636,6.058779,Active,-7.5,Primary visual cortex,"The FB injection in this case was centred on the dorsal bank of the calcimine sulcus. There was no invasion of the ventral bank, but the injection resulted in a large area of necrosis in the occipital white matter and dorsal surface, which may have masked some connections, particularly with V2.",R,CJ178-FB,-10.276515007019,11.0035781860352,2014-07-06,13.0,V1,3.5,"This animal was part of a study of prefrontal cortex connections, but also had an attempted injection in the peripheral representation of V1.",,https://www.marmosetbrain.org/goto/CJ178/c6d/6.058779/8.945636/3,2016-10-21,2016-10-03,FB
274,11.5,2750,,F,,395,CJ238,cj238-fe-c8a,c8a,CJ238,9.757162,19.278212,Hidden,-8.525,Primary visual cortex,,L,CJ238-FE,-1.74063618512942,11.2795854274776,,12.021,V1,6.556,,,https://www.marmosetbrain.org/goto/CJ238/c8a/19.278212/9.757162/3,,,FE
275,11.5,2750,15.0,F,,81,CJ82,cj82-fe-c6b,c6b,CJ82,8.389012,15.932809,Active,-8.551106,Primary visual cortex,"Small FE injection in the central visual field representation of V1, lower quadrant.",L,CJ82-FE,-5.23791217803955,8.68717098236084,2005-10-14,15.1728,V1,2.2877,"This case attempted to create a series of injections in area V1, exploring the connections of central and peripheral visual field representations. Part of the right hemisphere was removed immediately prior to perfusion to obtain material for an attempted brain slice experiment. 
Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ82/c6b/15.932809/8.389012/3,2008-03-12,2008-02-26,FE
276,11.5,2750,17.0,F,,102,CJ174,cj174-fb-c5a,c5a,CJ174,11.007839,5.879865,Active,-8.8,Primary visual cortex,"The FB injection was large. It was centred on the upper bank of the calcimine sulcus, but included the supragranular layers of the ventral bank as well. Leakage up the track was minimal, and any invasion of white matter at this level of the brain would correspond to axons leading to V1. the paucity of label in the occipital lobe surface indicates little or no contamination by leakage.",R,CJ174-FB,-9.64027690887451,13.3268165588379,2014-02-12,11.3,V1,3.0,This case had 3 good injections in the primary visual area (V1). A DY injection in the medial part of V1/ V2 was not analysed due to extensive invasion of the white matter (this injection is visible in section c6a).,,https://www.marmosetbrain.org/goto/CJ174/c5a/5.879865/11.007839/3,2016-09-15,2016-08-30,FB
277,11.5,2750,,F,,385,CJ243,cj243-dy-c10b,c10b,CJ243,10.337854,16.932346,Hidden,-8.881,Primary visual cortex,,L,CJ243-DY,-11.2150200260125,16.0267920854315,,11.867,V1,4.4,,,https://www.marmosetbrain.org/goto/CJ243/c10b/16.932346/10.337854/3,,,DY
278,11.5,2750,,F,,391,CJ240,cj240-fe-c5b,c5b,CJ240,8.221964,3.237841,Hidden,-8.948,Primary visual cortex,,L,CJ240-FE,-7.12079367128717,13.0868813337384,,14.179,V1,0.687,,,https://www.marmosetbrain.org/goto/CJ240/c5b/3.237841/8.221964/3,,,FE
279,11.5,2750,,F,,383,CJ243,cj243-fe-c7b,c7b,CJ243,9.457905,18.663538,Hidden,-9.129,Primary visual cortex,,L,CJ243-FE,-0.298056641894413,12.6750688138555,,9.755,V1,6.388,,,https://www.marmosetbrain.org/goto/CJ243/c7b/18.663538/9.457905/3,,,FE
280,11.5,2750,,F,,393,CJ240,cj240-dy-c4c,c4c,CJ240,11.406054,9.866593,Hidden,-9.199,Primary visual cortex,,L,CJ240-DY,0.282181436507824,13.337062138592,,8.901,V1,5.967,,,https://www.marmosetbrain.org/goto/CJ240/c4c/9.866593/11.406054/3,,,DY
281,11.5,2750,,F,,384,CJ243,cj243-fr-c7b,c7b,CJ243,8.087784,13.045487,Hidden,-9.996,Primary visual cortex,,L,CJ243-FR,-6.32589764892253,14.2848344147068,,13.644,V1,1.12,,,https://www.marmosetbrain.org/goto/CJ243/c7b/13.045487/8.087784/3,,,FR
282,11.5,2750,17.0,F,,104,CJ174,cj174-ctbgr-c3a,c3a,CJ174,9.885719,9.647267,Active,-10.0,Primary visual cortex,The CTB-green injection was located near the representation of the fovea in V1. It only involved supragranular layers.,R,CJ174-CTBgr,-0.482372790575027,10.5669956207275,2014-02-12,10.8,V1,5.8,This case had 3 good injections in the primary visual area (V1). A DY injection in the medial part of V1/ V2 was not analysed due to extensive invasion of the white matter (this injection is visible in section c6a).,,https://www.marmosetbrain.org/goto/CJ174/c3a/9.647267/9.885719/3,2016-09-15,2016-08-30,CTBgr
283,11.5,2750,,F,,392,CJ240,cj240-fr-c4a,c4a,CJ240,9.481445,8.108439,Hidden,-10.0,Primary visual cortex,,L,CJ240-FR,-2.44487352993057,13.8403931031615,,11.472,V1,4.855,,,https://www.marmosetbrain.org/goto/CJ240/c4a/8.108439/9.481445/3,,,FR
284,11.5,2750,17.0,F,,103,CJ174,cj174-ctbr-c2d,c2d,CJ174,8.314212,3.840693,Active,-10.5,Primary visual cortex,"The CTB-red injection was very small, and restricted to the supragranular layers of V1.",R,CJ174-CTBr,-5.05619144439697,11.3936996459961,2014-02-12,13.75,V1,1.0,This case had 3 good injections in the primary visual area (V1). A DY injection in the medial part of V1/ V2 was not analysed due to extensive invasion of the white matter (this injection is visible in section c6a).,,https://www.marmosetbrain.org/goto/CJ174/c2d/3.840693/8.314212/3,2016-09-15,2016-08-30,CTBr
